"a:FastFast","v","ter","a2","vratio","a2_slope_upper","a2_slope_lower","ter2","starting_point_confidence","a:AccFast","a:AccAcc","a:FastAcc","a_slope","ntrials","s","dt","subject_id","fit_condition","file_id","cost","model","n_free_params","n_bins","n_obs","bic","aic"
3.31647153260186,0.583106979494914,0.248962139933333,6.69467615429312,2.27890091978013,0.81302247941494,0.247914423234761,-1.42204511258751,0.435563182691112,1.84921728145331,1.05425697612576,2.81634491836652,0,5000,1,0.001,"1","manipulation","FCB_cj6_FIT_sub-1_20260630_141115.rds",4811.91425003672,"FCB_cj6",12,112,719,4890.84858632937,4835.91425003672
3.80518671877216,0.110184877514094,0.146932912990451,3.88485404197127,3.06846408098936,0.500067511945963,1.17235760204494,0.050350248394534,0.601034821849316,1.35145442188624,2.93564823379274,2.29435220912565,0,5000,1,0.001,"2","manipulation","FCB_cj6_FIT_sub-2_20260630_141212.rds",3297.78204896304,"FCB_cj6",12,124,714,3376.63264451112,3321.78204896304
3.48096358425543,1.03391451473907,0.20179720823653,18.2181374495849,1.3289084964782,2.86521425005049,7.65648797620088,0.116665015462786,0.762254576059058,3.30341271337941,3.12480775997974,2.32361925847828,0,5000,1,0.001,"3","manipulation","FCB_cj6_FIT_sub-3_20260630_141249.rds",18081.8879733854,"FCB_cj6",12,128,719,18160.822309678,18105.8879733854
1.94272277653366,0.397980443900451,0.221476491191424,18.5960103617981,1.99109895862639,3.54618612468243,1.94549639709294,-1.49249000963755,0.430418063029647,1.14843766451813,2.25940033104271,2.80461495696443,0,5000,1,0.001,"4","manipulation","FCB_cj6_FIT_sub-4_20260630_141323.rds",10789.9685882798,"FCB_cj6",12,144,716,10868.8527502833,10813.9685882798
1.94766132966056,0.0621783246751875,0.407615605155006,5.59024720732123,2.01903171241283,5.23533317726105,4.28633869212866,-0.0715909701794385,0.361031905980781,1.31008136866018,1.64323328064196,3.08755961932614,0,5000,1,0.001,"5","manipulation","FCB_cj6_FIT_sub-5_20260630_141409.rds",14991.9527059893,"FCB_cj6",12,128,714,15070.8033015373,15015.9527059893
